TF	Target	Score
G150	G1266	0.146652
G46	G1506	0.146647
G65	G980	0.146646
G63	G360	0.146644
G160	G554	0.146637
G189	G1190	0.146636
G130	G718	0.146631
G166	G1458	0.146628
G152	G1108	0.146628
G186	G359	0.146624
G44	G969	0.146622
G130	G1461	0.146622
G43	G2	0.146615
G88	G1544	0.146615
G69	G1007	0.146611
G88	G318	0.146601
G50	G435	0.1466
G152	G824	0.1466
G156	G1355	0.146597
G136	G236	0.146592
G62	G1033	0.146587
G38	G793	0.146578
G113	G226	0.146567
G63	G581	0.146567
G88	G1054	0.146566
G27	G1031	0.146565
G178	G1577	0.146565
G35	G562	0.146562
G91	G195	0.146561
G68	G733	0.146556
G52	G535	0.146555
G8	G1305	0.146547
G82	G1129	0.146546
G154	G1498	0.146542
G95	G143	0.146542
G55	G815	0.146542
G11	G415	0.14654
G126	G391	0.146539
G131	G323	0.146539
G93	G1518	0.146539
G19	G228	0.146538
G130	G215	0.146537
G5	G4	0.146537
G135	G449	0.146534
G24	G1050	0.146532
G9	G593	0.146531
G160	G695	0.146531
G131	G761	0.146529
G56	G92	0.146523
G131	G1473	0.146522
G6	G458	0.146517
G12	G161	0.146512
G178	G1017	0.146506
G15	G1477	0.146505
G124	G1321	0.146504
G36	G1367	0.146502
G169	G329	0.146496
G19	G1249	0.146495
G195	G966	0.146493
G50	G596	0.146492
G115	G821	0.146488
G155	G1404	0.146487
G28	G972	0.146484
G62	G317	0.146483
G5	G916	0.14648
G122	G1009	0.146478
G39	G222	0.146477
G192	G1367	0.146476
G7	G1446	0.146465
G23	G351	0.146455
G64	G1297	0.146449
G147	G1007	0.146448
G64	G803	0.146445
G73	G675	0.146441
G136	G115	0.146437
G171	G107	0.146437
G172	G147	0.146434
G72	G1475	0.14643
G39	G505	0.146426
G151	G144	0.146421
G10	G936	0.146419
G156	G218	0.146417
G7	G1166	0.146417
G163	G95	0.146416
G33	G995	0.146413
G15	G698	0.146411
G152	G587	0.146411
G67	G92	0.146406
G36	G1085	0.146403
G132	G1641	0.146399
G26	G580	0.146396
G9	G1497	0.146389
G62	G867	0.146381
G63	G1533	0.146377
G186	G811	0.146376
G179	G1064	0.146371
G19	G922	0.14637
G125	G746	0.146369
G68	G684	0.146367
G195	G86	0.146364
G128	G396	0.146361
G69	G1306	0.146344
G137	G1310	0.146342
G51	G1272	0.14634
G68	G889	0.146338
G9	G981	0.146334
G36	G842	0.146331
G82	G23	0.146328
G2	G408	0.146325
G149	G786	0.146323
G35	G901	0.14632
G84	G356	0.146319
G38	G1557	0.146316
G87	G1235	0.14631
G118	G1230	0.14631
G186	G442	0.146309
G151	G57	0.146308
G104	G976	0.146303
G54	G1263	0.146278
G101	G1352	0.146274
G83	G1044	0.146271
G172	G873	0.146268
G4	G1628	0.146266
G60	G603	0.146264
G78	G1002	0.146263
G62	G1261	0.146256
G160	G703	0.146245
G43	G1534	0.146244
G12	G92	0.14624
G31	G1238	0.146239
G110	G922	0.146236
G2	G349	0.146231
G109	G899	0.14623
G160	G1007	0.146225
G100	G244	0.14622
G66	G1582	0.146219
G186	G1499	0.146217
G44	G1510	0.14621
G16	G233	0.146205
G156	G580	0.146203
G86	G363	0.146198
G129	G1362	0.146196
G28	G1467	0.146195
G51	G1445	0.146194
G69	G1268	0.146194
G49	G59	0.146191
G135	G614	0.14619
G48	G8	0.146187
G20	G377	0.146177
G57	G1499	0.146176
G113	G532	0.146171
G179	G553	0.146169
G32	G1483	0.14616
G16	G828	0.146159
G183	G1486	0.146159
G98	G1281	0.146157
G82	G823	0.146151
G177	G1014	0.146146
G175	G1231	0.146144
G145	G422	0.146143
G15	G1058	0.146136
G180	G14	0.146132
G95	G1357	0.146132
G81	G122	0.146131
G55	G1211	0.146131
G43	G874	0.14613
G182	G1635	0.14613
G117	G139	0.146129
G63	G682	0.146126
G34	G878	0.146122
G76	G723	0.146121
G79	G641	0.146117
G93	G1463	0.146115
G133	G62	0.146113
G121	G1484	0.146113
G95	G1506	0.146113
G49	G557	0.146108
G99	G1619	0.146107
G51	G1419	0.146102
G67	G1043	0.146096
G178	G938	0.146094
G104	G446	0.146092
G149	G463	0.146091
G112	G1393	0.146091
G68	G405	0.14609
G106	G360	0.146088
G26	G782	0.146086
G29	G1164	0.146082
G63	G952	0.146081
G109	G1423	0.14608
G150	G114	0.146079
G87	G352	0.146077
G3	G1106	0.146075
G26	G1012	0.146067
G89	G262	0.146065
G99	G1397	0.146055
G26	G1131	0.146054
G195	G598	0.146052
G3	G1215	0.146046
G115	G268	0.146044
G130	G142	0.146041
G117	G1307	0.146039
G28	G1117	0.146038
G68	G1602	0.146037
G130	G953	0.146035
G14	G372	0.146035
G131	G1301	0.146035
G101	G982	0.146034
G97	G64	0.146033
G67	G278	0.146032
G155	G1531	0.146032
G83	G1362	0.146031
G118	G1466	0.146029
G27	G13	0.146024
G141	G354	0.146023
G167	G731	0.146021
G166	G1319	0.146021
G141	G271	0.14602
G151	G456	0.146015
G177	G281	0.146015
G99	G925	0.146004
G68	G1555	0.146004
G112	G741	0.146
G182	G961	0.145993
G48	G1534	0.145989
G68	G512	0.145982
G61	G269	0.145978
G119	G1364	0.145977
G136	G1035	0.145972
G39	G1199	0.145965
G68	G1487	0.145964
G57	G926	0.145961
G181	G798	0.145961
G82	G984	0.145959
G81	G873	0.145959
G24	G1449	0.145949
G65	G64	0.145948
G64	G716	0.145944
G100	G1441	0.145944
G123	G977	0.145942
G181	G888	0.145941
G195	G499	0.145938
G173	G495	0.145938
G163	G1642	0.14593
G189	G549	0.145926
G136	G45	0.145913
G82	G789	0.145912
G99	G1305	0.145912
G131	G759	0.145907
G99	G159	0.145907
G143	G341	0.145902
G69	G1213	0.1459
G193	G53	0.145899
G170	G135	0.145896
G49	G158	0.145891
G9	G1433	0.14589
G78	G86	0.14589
G41	G231	0.145885
G73	G770	0.145881
G121	G1456	0.145879
G180	G694	0.145874
G125	G149	0.145873
G27	G1003	0.145865
G176	G281	0.145862
G147	G666	0.14585
G87	G1588	0.145846
G140	G1280	0.145841
G83	G179	0.145839
G34	G1508	0.145839
G113	G156	0.145835
G82	G154	0.145834
G194	G968	0.145826
G71	G1220	0.145823
G80	G1491	0.145823
G177	G119	0.14582
G67	G1535	0.14582
G97	G710	0.145819
G20	G343	0.145814
G171	G1387	0.145814
G91	G1048	0.145811
G111	G843	0.145811
G194	G20	0.14581
G144	G931	0.14581
G55	G1264	0.145807
G145	G603	0.145806
G114	G1373	0.145805
G4	G711	0.145805
G53	G1636	0.145802
G57	G406	0.145802
G8	G896	0.145801
G135	G1509	0.145798
G95	G1347	0.145798
G128	G1589	0.145796
G181	G380	0.145795
G194	G416	0.145793
G180	G30	0.14579
G17	G821	0.145787
G127	G1643	0.145786
G108	G1012	0.14578
G32	G1425	0.145779
G64	G621	0.145773
G168	G1225	0.145772
G129	G823	0.145769
G82	G1087	0.145765
G129	G537	0.145756
G149	G194	0.145752
G49	G1346	0.14575
G75	G1593	0.145748
G73	G603	0.145732
G15	G1260	0.14573
G135	G1393	0.145726
G14	G184	0.145723
G35	G1529	0.145723
G162	G859	0.145723
G105	G774	0.145722
G150	G712	0.14572
G73	G1419	0.145712
G161	G837	0.14571
G107	G574	0.1457
G126	G1399	0.1457
G96	G738	0.145699
G51	G773	0.145696
G105	G1268	0.145694
G3	G943	0.145689
G117	G1430	0.145689
G120	G378	0.145688
G126	G1062	0.145677
G72	G1151	0.145671
G88	G444	0.145667
G154	G1039	0.145665
G157	G928	0.145651
G158	G1483	0.145651
G44	G49	0.145644
G162	G695	0.145638
G37	G906	0.145633
G107	G1363	0.145624
G4	G1350	0.145613
G20	G895	0.145608
G89	G198	0.145603
G60	G684	0.145602
G27	G265	0.145601
G174	G595	0.145599
G195	G476	0.145595
G82	G1545	0.145593
G193	G158	0.145592
G4	G1570	0.145592
G123	G1223	0.145591
G124	G1239	0.145584
G7	G207	0.145583
G59	G1461	0.14558
G194	G1121	0.145574
G69	G365	0.145564
G91	G598	0.145563
G19	G1044	0.14556
G66	G1067	0.145553
G117	G158	0.145551
G2	G995	0.145547
G152	G129	0.145546
G71	G631	0.145545
G158	G1019	0.145542
G168	G984	0.145541
G65	G153	0.145539
G150	G893	0.145537
G157	G631	0.145534
G155	G58	0.145526
G99	G47	0.145525
G80	G1429	0.145524
G132	G1473	0.145523
G10	G94	0.145518
G176	G821	0.145517
G109	G1317	0.145509
G126	G1025	0.145506
G117	G1351	0.145504
G189	G1418	0.145504
G77	G867	0.145503
G48	G598	0.145502
G143	G1449	0.145498
G108	G604	0.145497
G191	G392	0.145496
G126	G857	0.145494
G50	G815	0.145494
G191	G1473	0.145492
G132	G970	0.14549
G181	G865	0.145489
G172	G1531	0.145485
G93	G1513	0.145484
G162	G268	0.145479
G191	G1514	0.145478
G53	G968	0.145475
G150	G976	0.145472
G178	G672	0.14547
G28	G778	0.145462
G90	G1302	0.145461
G16	G1438	0.145455
G87	G587	0.145452
G165	G1356	0.145451
G10	G851	0.14545
G180	G481	0.145449
G23	G962	0.145448
G161	G330	0.145448
G66	G643	0.145445
G77	G1342	0.145441
G12	G603	0.145438
G134	G1038	0.145438
G37	G1414	0.145438
G135	G193	0.145431
G109	G1055	0.145431
G128	G86	0.145424
G35	G1352	0.14542
G174	G148	0.145415
G43	G1075	0.145413
G89	G151	0.145409
G165	G278	0.145408
G189	G1354	0.145408
G36	G338	0.145406
G176	G323	0.145396
G55	G513	0.145393
G78	G954	0.145382
G20	G969	0.145382
G65	G916	0.145379
G106	G146	0.145379
G130	G271	0.145378
G91	G397	0.145376
G136	G55	0.145375
G68	G1069	0.145373
G67	G1187	0.145369
G11	G1620	0.145366
G21	G761	0.145364
G96	G661	0.14536
G41	G438	0.145357
G95	G1544	0.145354
G58	G1593	0.145354
G93	G60	0.145349
G171	G1229	0.145349
G195	G886	0.145348
G120	G650	0.145345
G181	G73	0.14534
G116	G1517	0.145339
G83	G76	0.145338
G134	G121	0.145335
G85	G606	0.145334
G125	G913	0.145325
G21	G414	0.145323
G20	G910	0.145321
G195	G853	0.14532
G115	G21	0.14532
G93	G1370	0.145319
G18	G128	0.145312
G49	G520	0.14531
G96	G1250	0.145307
G15	G432	0.145298
G138	G948	0.145296
G95	G633	0.145292
G87	G334	0.145286
G17	G47	0.145284
G88	G610	0.145283
G77	G589	0.145281
G15	G1224	0.145276
G17	G1230	0.145274
G37	G679	0.145268
G32	G910	0.145264
G177	G183	0.145263
G93	G734	0.145259
G80	G1520	0.145254
G156	G992	0.14525
G167	G966	0.145248
G126	G488	0.14524
G177	G853	0.14524
G56	G1524	0.14524
G125	G309	0.14524
G64	G419	0.145238
G169	G1266	0.145237
G188	G1412	0.145237
G107	G554	0.145235
G15	G1062	0.145234
G54	G606	0.14523
G75	G1522	0.145228
G155	G882	0.145227
G12	G1269	0.145221
G5	G1523	0.145218
G92	G541	0.145217
G106	G957	0.145214
G29	G1544	0.14521
G193	G490	0.145208
G33	G387	0.145206
G172	G763	0.145206
G48	G1129	0.145206
G193	G1420	0.145196
G41	G672	0.145196
G175	G1251	0.145196
G28	G1619	0.145193
G42	G1017	0.145192
G27	G412	0.145192
G138	G981	0.145189
G91	G248	0.145189
G85	G1034	0.145187
G35	G839	0.145184
G173	G899	0.145184
G83	G1328	0.145182
G62	G66	0.145179
G152	G1332	0.145178
G158	G267	0.145178
G141	G1527	0.145178
G89	G190	0.145176
G100	G1255	0.145175
G114	G997	0.145171
G138	G1512	0.145168
G190	G1323	0.145167
G161	G403	0.145164
G121	G1544	0.145163
G90	G951	0.145156
G166	G336	0.145154
G192	G1016	0.145151
G103	G845	0.14515
G96	G1190	0.145145
G174	G1347	0.145142
G113	G1271	0.145142
G143	G650	0.145138
G99	G1172	0.145135
G128	G228	0.145135
G30	G1471	0.145132
G108	G1014	0.145132
G140	G818	0.145132
G144	G283	0.145128
G73	G255	0.145127
G104	G298	0.145125
G178	G1333	0.145123
G71	G1414	0.14512
G38	G910	0.145119
G141	G36	0.145116
G81	G1531	0.145115
G128	G1264	0.145115
G78	G994	0.145109
G41	G837	0.145109
G10	G766	0.145104
G137	G1199	0.145104
G143	G932	0.145102
G125	G114	0.145102
G14	G713	0.1451
G66	G1577	0.145094
G151	G1358	0.145089
G53	G131	0.145089
G91	G705	0.145088
G68	G981	0.145085
G19	G998	0.145082
G184	G915	0.14508
G15	G1014	0.145079
G192	G661	0.145077
G101	G633	0.145073
G14	G1269	0.145072
G109	G1232	0.145067
G195	G746	0.145055
G157	G434	0.145049
G54	G458	0.145048
G46	G1576	0.145048
G40	G754	0.145042
G67	G1528	0.145038
G35	G960	0.145036
G163	G268	0.145036
G152	G1502	0.145036
G76	G780	0.145034
G99	G985	0.145034
G34	G263	0.145033
G147	G365	0.145033
G27	G1422	0.145032
G7	G688	0.145032
G174	G249	0.145029
G83	G1204	0.145028
G123	G166	0.145028
G6	G616	0.145026
G35	G400	0.145025
G6	G24	0.145019
G7	G1340	0.145018
G116	G1372	0.145018
G21	G1335	0.145014
G88	G1315	0.14501
G147	G699	0.145005
G27	G1507	0.145001
G136	G764	0.145001
G149	G926	0.144999
G104	G763	0.144995
G114	G759	0.144988
G37	G542	0.144987
G48	G379	0.144979
G69	G731	0.144978
G41	G349	0.144972
G150	G513	0.144971
G136	G1396	0.144964
G141	G864	0.144962
G140	G686	0.144953
G113	G713	0.144951
G172	G399	0.14495
G62	G954	0.144948
G126	G1464	0.144945
G146	G406	0.144943
G60	G77	0.144942
G28	G908	0.144938
G130	G912	0.144937
G51	G790	0.144937
G192	G1416	0.144936
G155	G1066	0.144935
G53	G385	0.144928
G177	G1643	0.144927
G193	G1414	0.144923
G81	G1613	0.144922
G60	G496	0.144921
G92	G1617	0.14492
G184	G1506	0.144915
G18	G397	0.144915
G98	G1589	0.144914
G95	G859	0.144912
G42	G1425	0.144909
G158	G437	0.144907
G28	G81	0.144905
G84	G698	0.144905
G160	G603	0.144905
G194	G280	0.144893
G181	G107	0.144892
G148	G886	0.144892
G16	G254	0.14489
G125	G1150	0.14489
G7	G379	0.144889
G158	G508	0.144886
G126	G995	0.144886
G86	G1323	0.144879
G38	G86	0.144877
G29	G1128	0.144876
G89	G58	0.144875
G167	G854	0.144872
G176	G735	0.144866
G104	G1432	0.144865
G187	G1485	0.144863
G43	G1137	0.144861
G70	G181	0.144856
G131	G489	0.144852
G137	G1140	0.14485
G160	G1087	0.144848
G186	G386	0.144846
G16	G176	0.144839
G34	G174	0.144838
G19	G453	0.144836
G52	G853	0.144834
G141	G280	0.14483
G112	G1407	0.144828
G173	G117	0.144826
G65	G584	0.144815
G134	G410	0.144805
G62	G874	0.144805
G84	G626	0.144802
G128	G628	0.144798
G111	G699	0.144794
G49	G1235	0.144794
G73	G36	0.144787
G82	G926	0.144786
G184	G1439	0.144786
G78	G930	0.144776
G167	G7	0.144775
G175	G463	0.144771
G83	G583	0.144768
G117	G65	0.144767
G155	G689	0.144767
G180	G307	0.144765
G166	G647	0.144764
G78	G1396	0.144764
G140	G190	0.144755
G11	G1553	0.144755
G86	G595	0.144753
G30	G22	0.144749
G195	G715	0.144748
G73	G538	0.144744
G55	G1063	0.144742
G21	G314	0.144734
G62	G1534	0.14473
G137	G1175	0.144728
G141	G1236	0.144727
G83	G1095	0.144726
G153	G750	0.144719
G26	G1073	0.144718
G49	G293	0.144714
G12	G1035	0.144706
G116	G845	0.144706
G3	G1126	0.144706
G145	G60	0.144702
G163	G1290	0.144699
G84	G1307	0.144695
G91	G51	0.144694
G111	G1063	0.144687
G180	G825	0.144676
G121	G986	0.144672
G24	G1507	0.144672
G60	G1360	0.144665
G192	G970	0.144661
G160	G74	0.144659
G67	G1557	0.144658
G17	G355	0.144654
G31	G1279	0.144653
G61	G2	0.144653
G33	G752	0.144653
G18	G698	0.144652
G93	G989	0.14465
G156	G953	0.14465
G141	G1263	0.144647
G83	G507	0.144644
G8	G900	0.144643
G175	G1571	0.144643
G15	G1552	0.14464
G93	G27	0.14464
G154	G686	0.144636
G82	G712	0.144635
G152	G204	0.144631
G15	G951	0.144622
G5	G295	0.144616
G48	G1605	0.144615
G113	G671	0.144613
G182	G571	0.144613
G16	G925	0.144612
G74	G889	0.144612
G88	G1134	0.144608
G181	G1498	0.144608
G150	G817	0.144606
G8	G1635	0.144606
G153	G1024	0.144605
G105	G348	0.144601
G192	G1397	0.144598
G61	G1570	0.144592
G123	G1482	0.144589
G186	G509	0.144586
G34	G1370	0.144585
G48	G1058	0.144583
G22	G574	0.144583
G74	G1104	0.144578
G49	G1291	0.144575
G88	G1007	0.144574
G34	G743	0.144567
G171	G1407	0.144567
G59	G559	0.144567
G77	G1420	0.144563
G56	G1028	0.144559
G62	G999	0.144558
G56	G224	0.144557
G193	G323	0.144556
G105	G328	0.144555
G138	G882	0.144554
G154	G303	0.144552
G62	G1005	0.144549
G49	G1271	0.144547
G75	G110	0.144545
G168	G26	0.144542
G99	G1623	0.14454
G123	G65	0.144532
G127	G1000	0.144527
G125	G136	0.144524
G148	G1204	0.144523
G91	G623	0.144521
G4	G1315	0.144518
G16	G1276	0.144515
G114	G404	0.144514
G68	G1258	0.144513
G90	G1384	0.144509
G190	G1066	0.144505
G157	G838	0.144503
G132	G1643	0.144497
G2	G794	0.144497
G85	G67	0.144496
G157	G52	0.144495
G56	G469	0.144495
G177	G1255	0.144492
G138	G507	0.14449
G9	G385	0.144487
G136	G1503	0.144487
G34	G1066	0.14448
G44	G745	0.144462
G147	G1109	0.144456
G78	G832	0.144454
G180	G1583	0.144453
G177	G253	0.14445
G125	G1077	0.144448
G32	G787	0.144447
G121	G568	0.144443
G113	G1461	0.144442
G41	G916	0.144432
G6	G324	0.144428
G8	G673	0.144424
G91	G662	0.144423
G57	G598	0.144421
G171	G1321	0.14442
G93	G1304	0.144419
G68	G920	0.144418
G67	G1024	0.144413
G75	G1407	0.144401
G86	G609	0.1444
G79	G933	0.1444
G36	G541	0.144396
G100	G519	0.144393
G124	G1520	0.144392
G3	G419	0.14439
G124	G1360	0.144389
G158	G743	0.144383
G155	G276	0.144366
G69	G703	0.14436
G175	G1484	0.14436
G7	G1010	0.144359
G51	G217	0.144353
G127	G374	0.144352
G35	G279	0.14435
G35	G633	0.144345
G145	G969	0.144345
G195	G539	0.144345
G172	G450	0.144345
G114	G1060	0.144332
G56	G1595	0.144332
G44	G690	0.144331
G96	G949	0.144331
G76	G854	0.144327
G69	G70	0.144327
G47	G934	0.144326
G5	G895	0.144322
G71	G293	0.144322
G138	G648	0.144317
G51	G476	0.144317
G20	G1552	0.144316
G144	G79	0.144315
G27	G1397	0.14431
G40	G1149	0.144309
G138	G1134	0.144306
G12	G66	0.144306
G4	G906	0.144304
G43	G204	0.144302
G39	G163	0.144301
G99	G979	0.144288
G4	G452	0.144284
G195	G1151	0.144283
G69	G1433	0.14428
G134	G920	0.144279
G28	G1538	0.144277
G99	G807	0.144277
G159	G79	0.144276
G104	G888	0.144274
G171	G1544	0.144274
G189	G456	0.14427
G96	G773	0.144266
G4	G915	0.144265
G8	G4	0.144263
G116	G1140	0.144261
G85	G57	0.14426
G5	G1362	0.144258
G9	G600	0.144255
G73	G1414	0.144255
G22	G464	0.144255
G39	G1223	0.144252
G153	G278	0.144249
G159	G979	0.144245
G73	G903	0.144233
G114	G369	0.144232
G84	G672	0.144231
G124	G803	0.144229
G188	G96	0.144225
G72	G1541	0.144223
G136	G1413	0.14422
G135	G811	0.144219
G43	G1539	0.144216
G90	G532	0.144215
G28	G1632	0.144213
G175	G12	0.144212
G161	G1638	0.144204
G153	G1276	0.144201
G25	G674	0.144201
G167	G1196	0.144199
G126	G735	0.144198
G164	G901	0.144191
G189	G186	0.14419
G113	G550	0.144184
G16	G1195	0.144178
G61	G366	0.144174
G19	G1299	0.144172
G165	G420	0.144168
G51	G1153	0.144168
G130	G701	0.144168
G40	G1176	0.144168
G14	G747	0.144164
G183	G536	0.144164
G59	G1192	0.144163
G121	G324	0.144162
G181	G868	0.144155
G175	G909	0.14415
G111	G146	0.14415
G26	G1594	0.144141
G49	G179	0.14414
G72	G471	0.14413
G139	G407	0.144128
G125	G1419	0.144127
G52	G668	0.144125
G52	G712	0.144123
G74	G1098	0.14412
G67	G825	0.144115
G36	G1626	0.144112
G191	G1603	0.144112
G112	G1124	0.144112
G46	G1009	0.144111
G172	G1167	0.144109
G74	G779	0.144106
G109	G263	0.144104
G51	G660	0.144099
G127	G69	0.144093
G125	G1560	0.14409
G160	G272	0.144088
G127	G600	0.144087
G69	G752	0.144082
G110	G1575	0.144082
G170	G1079	0.144078
G12	G640	0.144075
G74	G1494	0.144068
G118	G1447	0.144067
G91	G741	0.144067
G157	G204	0.144064
G85	G1227	0.144063
G99	G209	0.144061
G152	G1103	0.144057
G19	G25	0.144056
G75	G471	0.144051
G108	G1168	0.144048
G22	G465	0.144043
G187	G838	0.144041
G192	G435	0.144036
G137	G23	0.144035
G84	G630	0.144026
G186	G32	0.144024
G113	G832	0.144024
G87	G567	0.144024
G157	G492	0.144021
G13	G450	0.144021
G182	G256	0.144017
G143	G570	0.144014
G152	G637	0.144013
G190	G807	0.14401
G127	G256	0.144009
G10	G497	0.144
G67	G75	0.144
G141	G1310	0.143992
G108	G495	0.143988
G16	G503	0.143986
G84	G239	0.143985
G130	G65	0.143984
G27	G1383	0.143983
G18	G792	0.143983
G50	G1091	0.143981
G131	G713	0.143975
G34	G1529	0.143972
G12	G30	0.143971
G161	G1527	0.14397
G131	G1549	0.14397
G81	G1606	0.14397
G176	G92	0.143968
G10	G1064	0.143968
G4	G1124	0.143964
G47	G881	0.143961
G142	G1537	0.143961
G184	G344	0.143957
G138	G1432	0.143956
G87	G1292	0.14395
G134	G397	0.143948
G145	G1190	0.143948
G44	G1351	0.143944
G166	G288	0.143939
G108	G130	0.143937
G75	G1167	0.14393
G35	G130	0.143927
G79	G516	0.143925
G58	G5	0.143921
G81	G1498	0.143917
G14	G54	0.143917
G138	G1131	0.143917
G142	G679	0.143912
G186	G1104	0.143909
G154	G97	0.143906
G163	G926	0.143906
G93	G340	0.143904
G136	G1137	0.143897
G30	G1326	0.143894
G180	G372	0.143889
G123	G376	0.143887
G184	G1109	0.143887
G107	G260	0.143886
G108	G913	0.143885
G137	G1255	0.143882
G99	G415	0.14388
G118	G214	0.143871
G23	G1643	0.14387
G47	G1342	0.143869
G107	G1144	0.143869
G91	G861	0.143868
G127	G673	0.143864
G2	G1391	0.14386
G141	G1040	0.143859
G141	G1166	0.143857
G141	G1467	0.143855
G187	G886	0.143855
G71	G669	0.143854
G108	G808	0.143854
G30	G412	0.143841
G189	G1040	0.143841
G35	G377	0.143835
G96	G1436	0.143832
G92	G215	0.14383
G140	G712	0.14381
G95	G474	0.143805
G194	G1031	0.143803
G120	G640	0.143801
G28	G866	0.1438
G9	G779	0.143792
G81	G85	0.143788
G88	G248	0.143783
G87	G534	0.143783
G66	G809	0.143782
G189	G1327	0.143777
G193	G270	0.143771
G182	G1380	0.143771
G62	G182	0.14377
G170	G297	0.143768
G187	G438	0.143766
G97	G1438	0.143766
G186	G949	0.143764
G35	G1461	0.143762
G100	G429	0.14376
G66	G1639	0.143756
G189	G637	0.143755
G86	G237	0.143755
G82	G248	0.143749
G64	G1521	0.143749
G79	G773	0.143746
G114	G1407	0.143744
G100	G1031	0.14374
G99	G911	0.143739
G3	G1304	0.143736
G188	G1420	0.143735
G81	G1268	0.143734
G127	G314	0.143733
G109	G1407	0.143733
G86	G263	0.143725
G160	G1427	0.143724
G109	G1129	0.143719
G36	G32	0.143718
G190	G1620	0.143711
G157	G484	0.143709
G138	G186	0.143708
G194	G439	0.143708
G79	G1531	0.143704
G67	G834	0.143695
G125	G560	0.14369
G81	G418	0.143686
G12	G766	0.143684
G69	G947	0.143684
G89	G357	0.14368
G131	G1273	0.143678
G135	G294	0.143672
G93	G184	0.143664
G127	G917	0.143659
G27	G707	0.143657
G182	G194	0.143651
G113	G572	0.143649
G73	G1430	0.143645
G38	G481	0.143642
G4	G1269	0.14364
G162	G1339	0.143637
