TF	Target	Score
G18	G1085	0.0648113
G21	G352	0.0648096
G9	G512	0.0648056
G99	G1497	0.0648044
G19	G2283	0.064803
G91	G2691	0.0647986
G9	G2057	0.0647965
G3	G387	0.0647958
G3	G1890	0.0647958
G26	G182	0.0647953
G22	G185	0.0647928
G44	G1443	0.064792
G95	G781	0.0647904
G2	G1405	0.0647877
G15	G204	0.0647873
G87	G141	0.064787
G59	G522	0.0647865
G61	G1588	0.0647839
G62	G154	0.0647835
G14	G1647	0.0647812
G15	G2692	0.0647806
G90	G735	0.0647763
G51	G163	0.0647726
G45	G1121	0.0647713
G18	G623	0.0647694
G43	G1599	0.0647666
G9	G1703	0.0647649
G32	G2399	0.0647622
G7	G1176	0.0647618
G41	G744	0.0647613
G2	G1334	0.0647563
G53	G277	0.064755
G9	G509	0.0647541
G69	G2644	0.0647519
G31	G1824	0.0647481
G15	G1905	0.0647478
G68	G849	0.0647445
G99	G277	0.0647434
G66	G478	0.0647414
G15	G478	0.0647385
G90	G1247	0.0647384
G16	G685	0.0647365
G12	G873	0.0647324
G82	G811	0.0647309
G18	G2216	0.0647278
G44	G2771	0.0647252
G80	G2540	0.0647246
G59	G212	0.0647201
G4	G2026	0.0647175
G47	G1024	0.0647137
G91	G1429	0.0647099
G69	G2554	0.0647099
G71	G774	0.0647078
G27	G1808	0.0647075
G73	G1175	0.0647074
G27	G397	0.0647063
G66	G1361	0.0647059
G80	G2458	0.0647004
G85	G989	0.0646999
G18	G2782	0.0646971
G64	G2004	0.0646965
G70	G1778	0.0646945
G79	G514	0.0646926
G84	G2156	0.0646921
G30	G2173	0.064692
G26	G1107	0.0646887
G41	G1504	0.0646858
G63	G1330	0.0646849
G74	G2803	0.0646845
G30	G1872	0.0646833
G92	G2719	0.0646832
G21	G511	0.064683
G99	G1346	0.0646825
G7	G1655	0.0646809
G56	G1177	0.0646804
G71	G486	0.0646785
G57	G1713	0.0646776
G25	G2268	0.0646759
G42	G2181	0.0646757
G12	G1102	0.0646712
G99	G1670	0.064671
G28	G2110	0.0646706
G72	G1613	0.0646697
G24	G2343	0.0646677
G88	G1892	0.0646665
G27	G1883	0.0646646
G47	G798	0.064664
G32	G2622	0.0646608
G33	G772	0.0646549
G4	G1612	0.0646461
G55	G2087	0.0646444
G65	G1601	0.0646428
G63	G2121	0.0646421
G30	G2020	0.0646415
G56	G1295	0.0646367
G48	G1856	0.0646352
G10	G2609	0.0646341
G89	G565	0.0646315
G45	G1602	0.0646303
G37	G106	0.0646277
G4	G2546	0.0646264
G2	G2688	0.0646245
G54	G492	0.064624
G7	G938	0.0646196
G14	G1876	0.0646152
G57	G148	0.0646117
G74	G1828	0.0646114
G68	G2719	0.0646083
G9	G1685	0.064606
G78	G788	0.0646041
G65	G2360	0.0646021
G56	G967	0.064602
G93	G96	0.0646006
G32	G407	0.0646002
G62	G953	0.0645997
G21	G928	0.0645996
G34	G2626	0.0645977
G61	G1510	0.0645968
G9	G1759	0.0645951
G90	G1608	0.0645948
G71	G695	0.0645939
G93	G1654	0.0645908
G16	G1620	0.0645829
G35	G383	0.0645808
G69	G262	0.0645775
G40	G2539	0.0645763
G18	G1164	0.0645741
G73	G1656	0.0645734
G60	G2442	0.064573
G40	G2002	0.0645699
G91	G988	0.0645691
G22	G1650	0.0645685
G58	G2096	0.0645679
G63	G2066	0.0645674
G66	G494	0.0645657
G40	G1164	0.064565
G22	G2576	0.0645624
G8	G7	0.0645573
G5	G1563	0.0645552
G61	G1814	0.0645547
G42	G288	0.0645537
G63	G2799	0.0645524
G18	G430	0.0645523
G95	G1961	0.0645523
G36	G2008	0.0645469
G59	G1766	0.0645436
G6	G1699	0.0645421
G20	G742	0.0645391
G84	G2213	0.0645381
G71	G2002	0.0645378
G43	G2172	0.0645372
G90	G2026	0.0645345
G81	G986	0.0645294
G7	G2269	0.0645292
G37	G2795	0.0645288
G67	G2435	0.0645277
G39	G1166	0.0645276
G88	G2079	0.064526
G68	G123	0.0645256
G17	G2366	0.064525
G62	G1849	0.0645228
G93	G2681	0.0645212
G10	G1286	0.0645207
G68	G483	0.0645205
G56	G40	0.0645182
G45	G1877	0.0645151
G15	G1530	0.0645137
G70	G718	0.0645137
G57	G1328	0.0645116
G69	G822	0.0645116
G71	G574	0.0645095
G30	G383	0.0645079
G71	G199	0.0645079
G27	G193	0.064506
G6	G2131	0.0645044
G28	G733	0.0645035
G27	G1841	0.0645029
G9	G2604	0.0645019
G39	G2366	0.0644973
G29	G905	0.0644941
G18	G2634	0.0644937
G93	G1050	0.0644932
G72	G1678	0.06449
G93	G218	0.064489
G74	G1336	0.0644861
G22	G41	0.0644837
G15	G1054	0.0644781
G47	G2675	0.0644773
G66	G2159	0.0644751
G59	G1781	0.0644747
G39	G2600	0.0644708
G52	G1772	0.0644676
G19	G2700	0.064467
G52	G1016	0.0644669
G18	G413	0.0644652
G58	G1488	0.0644625
G60	G1317	0.0644608
G83	G2024	0.06446
G36	G465	0.064458
G75	G1702	0.0644568
G85	G2419	0.0644512
G22	G1056	0.0644476
G48	G2004	0.0644461
G51	G2143	0.0644454
G32	G1074	0.0644437
G65	G74	0.0644437
G50	G467	0.0644391
G44	G866	0.0644367
G36	G318	0.0644364
G65	G1175	0.064434
G77	G2455	0.064434
G75	G1849	0.064433
G71	G2780	0.06443
G70	G23	0.06443
G75	G823	0.0644293
G59	G2023	0.0644289
G5	G1499	0.0644284
G81	G2118	0.0644273
G83	G1074	0.0644243
G11	G1583	0.0644241
G92	G1870	0.0644234
G49	G1275	0.0644234
G21	G2341	0.064423
G2	G2699	0.0644219
G10	G2709	0.0644205
G77	G787	0.0644183
G46	G590	0.064416
G41	G1482	0.0644141
G67	G2238	0.0644107
G96	G1162	0.0644105
G36	G548	0.0644079
G44	G336	0.0644062
G78	G1649	0.0644062
G7	G771	0.0644061
G46	G1567	0.0644058
G78	G572	0.064405
G74	G732	0.0643993
G87	G2328	0.0643992
G61	G1009	0.0643967
G79	G279	0.0643964
G5	G2382	0.0643914
G60	G2179	0.0643893
G48	G867	0.0643892
G30	G1795	0.0643891
G20	G1166	0.0643888
G2	G2148	0.0643862
G84	G349	0.0643858
G44	G1044	0.0643818
G70	G1611	0.0643781
G35	G180	0.0643778
G37	G811	0.0643775
G21	G2668	0.0643768
G75	G313	0.0643748
G27	G1981	0.0643731
G54	G717	0.0643721
G26	G1892	0.0643721
G30	G1055	0.0643717
G89	G970	0.0643682
G43	G690	0.0643668
G26	G2760	0.0643649
G11	G2066	0.0643642
G68	G1000	0.0643639
G45	G2439	0.0643631
G48	G442	0.0643627
G39	G686	0.0643612
G73	G422	0.064361
G68	G1818	0.0643572
G32	G1654	0.0643569
G84	G1183	0.0643557
G3	G2439	0.0643543
G30	G996	0.0643534
G98	G1246	0.0643512
G55	G2713	0.0643471
G59	G2681	0.0643453
G18	G850	0.0643423
G35	G2051	0.0643396
G17	G1927	0.0643363
G94	G2330	0.0643362
G35	G75	0.064336
G50	G1504	0.0643351
G49	G207	0.0643334
G55	G2322	0.0643327
G40	G961	0.0643311
G59	G224	0.0643299
G79	G1211	0.064329
G99	G2413	0.0643284
G64	G2283	0.0643225
G98	G2204	0.0643213
G63	G419	0.0643157
G84	G348	0.0643156
G81	G1463	0.0643153
G54	G2681	0.0643126
G16	G855	0.0643109
G51	G651	0.0643106
G83	G904	0.0643102
G37	G163	0.0643091
G39	G2145	0.0643086
G68	G759	0.0643071
G67	G2538	0.0643068
G38	G2581	0.0643023
G55	G801	0.0642987
G57	G2408	0.0642978
G15	G114	0.0642973
G85	G1229	0.0642968
G92	G1515	0.064296
G91	G2058	0.0642942
G20	G95	0.0642913
G46	G1891	0.0642902
G16	G1096	0.0642893
G16	G566	0.0642866
G37	G957	0.0642838
G40	G612	0.0642813
G80	G998	0.0642742
G75	G1192	0.064264
G51	G1608	0.0642634
G71	G506	0.0642609
G91	G1338	0.0642607
G52	G2223	0.064259
G37	G2078	0.0642574
G3	G2700	0.0642573
G55	G2531	0.0642528
G78	G2293	0.0642522
G90	G625	0.0642515
G36	G1056	0.0642482
G16	G1544	0.0642456
G3	G1686	0.0642443
G84	G1083	0.0642441
G15	G1084	0.064244
G95	G1571	0.0642437
G60	G803	0.0642425
G51	G2304	0.0642415
G4	G1457	0.0642373
G61	G716	0.0642372
G28	G319	0.0642326
G58	G2786	0.0642321
G99	G802	0.0642309
G32	G1091	0.0642295
G78	G2517	0.0642284
G96	G171	0.0642242
G37	G1929	0.0642228
G40	G1257	0.0642225
G67	G2393	0.0642222
G17	G1453	0.064221
G78	G1520	0.0642207
G14	G2453	0.0642191
G58	G527	0.064218
G57	G1487	0.0642177
G14	G1406	0.0642166
G96	G1207	0.064214
G76	G1302	0.0642125
G18	G1234	0.0642103
G85	G451	0.06421
G26	G2765	0.064206
G35	G2224	0.0642045
G9	G2755	0.0642043
G39	G2593	0.0642005
G29	G387	0.0641989
G99	G252	0.0641962
G37	G604	0.0641946
G83	G1154	0.0641922
G64	G1361	0.0641917
G26	G1328	0.0641875
G34	G126	0.0641819
G48	G223	0.0641808
G74	G2681	0.0641793
G52	G2191	0.0641776
G58	G647	0.0641774
G40	G851	0.064177
G29	G2013	0.0641737
G14	G454	0.0641736
G22	G2514	0.0641709
G32	G267	0.0641692
G18	G426	0.0641654
G67	G551	0.0641638
G89	G660	0.0641631
G78	G799	0.064162
G60	G442	0.064162
G90	G82	0.0641563
G2	G898	0.0641554
G91	G1914	0.0641528
G83	G963	0.0641525
G62	G580	0.0641504
G50	G181	0.0641487
G15	G1179	0.0641452
G28	G873	0.0641434
G88	G1813	0.0641426
G73	G221	0.0641421
G3	G2256	0.0641412
G67	G2783	0.0641409
G80	G460	0.0641392
G93	G2016	0.0641331
G64	G1170	0.0641327
G77	G2325	0.0641313
G98	G2455	0.0641307
G75	G567	0.0641306
G80	G1073	0.0641305
G51	G1749	0.064128
G79	G1317	0.0641266
G16	G1208	0.0641212
G80	G1832	0.0641163
G89	G2379	0.0641133
G89	G278	0.064112
G81	G2430	0.0641108
G53	G1162	0.0641085
G44	G1330	0.064108
G76	G458	0.0641073
G8	G2167	0.0641034
G58	G1047	0.064102
G28	G2472	0.0640999
G78	G1877	0.0640998
G27	G989	0.0640962
G93	G170	0.0640953
G81	G313	0.0640938
G81	G454	0.0640925
G31	G1357	0.0640905
G21	G2042	0.0640872
G57	G2549	0.0640858
G89	G1709	0.0640831
G82	G2642	0.0640821
G73	G2728	0.0640817
G98	G2674	0.0640816
G40	G1004	0.0640811
G41	G1369	0.064079
G9	G2149	0.0640777
G40	G958	0.0640741
G80	G521	0.0640737
G36	G2770	0.0640716
G26	G1282	0.0640693
G97	G465	0.0640685
G87	G1329	0.0640669
G13	G1724	0.0640598
G17	G112	0.0640571
G12	G2183	0.0640562
G11	G1143	0.0640543
G9	G974	0.0640521
G69	G326	0.0640462
G34	G2542	0.064045
G71	G937	0.0640447
G11	G999	0.0640432
G85	G1881	0.064042
G6	G1440	0.0640403
G28	G119	0.064038
G61	G1359	0.0640379
G15	G353	0.0640333
G58	G981	0.0640316
G55	G1871	0.0640314
G3	G531	0.0640264
G90	G1565	0.0640256
G70	G335	0.0640235
G28	G793	0.0640223
G10	G249	0.064022
G43	G427	0.064021
G6	G943	0.0640206
G9	G1014	0.0640202
G92	G1574	0.0640149
G16	G2061	0.0640148
G59	G425	0.0640132
G47	G2808	0.0640105
G5	G359	0.0640085
G37	G1617	0.0640045
G68	G2632	0.0640033
G9	G652	0.0640015
G25	G1748	0.0640004
G62	G1748	0.0639994
G97	G805	0.0639992
G43	G2760	0.0639975
G73	G581	0.0639972
G57	G295	0.0639896
G74	G1643	0.0639883
G39	G2794	0.0639869
G37	G2431	0.063985
G90	G1707	0.0639847
G26	G1697	0.0639846
G92	G256	0.0639844
G4	G1092	0.0639824
G81	G110	0.0639779
G7	G1196	0.0639773
G65	G171	0.0639772
G84	G30	0.063974
G7	G767	0.0639705
G88	G533	0.0639701
G90	G1863	0.0639693
G59	G306	0.0639673
G66	G2511	0.0639665
G52	G1866	0.0639662
G99	G1368	0.063965
G58	G1058	0.063965
G40	G778	0.0639629
G71	G2713	0.0639629
G87	G1780	0.0639623
G3	G2637	0.0639599
G25	G593	0.0639584
G61	G374	0.063958
G82	G566	0.0639579
G37	G1033	0.0639573
G20	G453	0.0639557
G32	G359	0.0639553
G61	G1126	0.063952
G19	G1815	0.0639505
G6	G2261	0.0639496
G96	G2072	0.0639488
G75	G911	0.0639462
G68	G2630	0.0639447
G57	G95	0.0639445
G81	G597	0.0639445
G96	G286	0.0639443
G73	G2530	0.0639436
G4	G2103	0.0639408
G9	G447	0.0639319
G82	G1103	0.0639317
G11	G315	0.0639315
G81	G290	0.0639297
G96	G331	0.0639268
G91	G593	0.0639233
G7	G182	0.0639227
G43	G452	0.0639212
G74	G1479	0.06392
G38	G2282	0.0639192
G86	G2268	0.0639173
G89	G2187	0.0639141
G49	G2579	0.0639113
G41	G1961	0.0639078
G2	G1314	0.0639062
G49	G705	0.0639058
G51	G479	0.0639055
G27	G2758	0.0639054
G9	G1206	0.0639049
G63	G783	0.0639034
G49	G392	0.063903
G60	G529	0.0639029
G19	G1165	0.0639028
G97	G2285	0.0639018
G35	G2810	0.0639007
G37	G2466	0.0638999
G72	G1940	0.0638961
G74	G1770	0.0638947
G99	G525	0.063891
G97	G2209	0.0638903
G86	G600	0.0638893
G71	G2752	0.0638881
G12	G1779	0.0638865
G39	G393	0.0638851
G64	G1684	0.0638803
G50	G659	0.0638791
G97	G1293	0.0638718
G27	G1074	0.0638704
G71	G755	0.0638702
G72	G1189	0.0638697
G36	G2445	0.0638687
G15	G2270	0.0638675
G54	G384	0.0638656
G59	G657	0.063864
G78	G2475	0.0638636
G46	G2108	0.063862
G15	G2076	0.0638618
G45	G1542	0.0638612
G60	G2051	0.0638599
G28	G680	0.063858
G40	G2288	0.0638563
G69	G2406	0.0638559
G81	G1034	0.0638552
G5	G1461	0.063855
G47	G1048	0.0638548
G45	G2052	0.0638528
G62	G487	0.0638528
G10	G1628	0.0638523
G26	G1223	0.0638515
G39	G1852	0.0638484
G96	G895	0.0638443
G30	G1022	0.0638432
G6	G2790	0.0638428
G9	G2030	0.0638414
G69	G2311	0.0638407
G41	G1229	0.0638351
G5	G2809	0.0638327
G61	G2389	0.0638245
G47	G1039	0.0638219
G70	G851	0.0638215
G84	G1831	0.0638172
G28	G1941	0.0638161
G91	G2313	0.0638157
G67	G1006	0.0638156
G96	G464	0.063815
G44	G349	0.0638106
G67	G1061	0.0638097
G54	G1073	0.0638071
G91	G1499	0.0638064
G16	G1216	0.0638045
G18	G2120	0.0638017
G61	G1122	0.0638006
G36	G1792	0.0637981
G3	G886	0.0637972
G29	G513	0.0637963
G46	G242	0.063792
G44	G1965	0.0637913
G63	G250	0.0637907
G53	G612	0.0637862
G36	G1661	0.0637852
G75	G2555	0.0637831
G43	G2034	0.0637788
G28	G2708	0.0637782
G67	G576	0.0637772
G80	G1396	0.0637747
G20	G630	0.0637743
G49	G2765	0.0637716
G65	G343	0.0637682
G18	G287	0.0637668
G50	G2804	0.0637662
G67	G286	0.0637658
G40	G1273	0.0637657
G21	G453	0.0637646
G78	G30	0.0637641
G70	G1958	0.063764
G88	G342	0.0637623
G99	G2702	0.0637569
G26	G524	0.0637564
G51	G99	0.0637546
G68	G2365	0.0637522
G86	G1654	0.0637501
G20	G628	0.0637475
G85	G687	0.0637458
G89	G1268	0.063743
G59	G620	0.0637428
G52	G332	0.0637401
G96	G2389	0.0637379
G19	G1456	0.063737
G82	G2726	0.063735
G45	G313	0.0637334
G11	G855	0.0637334
G96	G1564	0.0637322
G75	G128	0.0637321
G49	G2728	0.0637319
G60	G1756	0.0637315
G22	G2790	0.0637287
G38	G2530	0.0637272
G20	G1035	0.0637241
G39	G1207	0.0637237
G33	G1906	0.0637226
G14	G2550	0.063721
G92	G1331	0.0637203
G30	G149	0.0637196
G66	G1239	0.0637178
G30	G1498	0.0637177
G49	G999	0.0637163
G46	G2714	0.0637156
G38	G2103	0.0637149
G7	G231	0.0637141
G95	G2423	0.0637093
G43	G2325	0.0637078
G35	G549	0.0637075
G77	G582	0.0637064
G86	G1661	0.0637059
G92	G816	0.0637041
G23	G688	0.0637029
G33	G2700	0.0637004
G6	G620	0.0636993
G43	G1254	0.0636988
G78	G1889	0.0636973
G28	G2783	0.0636971
G27	G2054	0.0636958
G93	G972	0.0636942
G18	G2355	0.0636942
G47	G426	0.063693
G37	G2608	0.0636918
G15	G712	0.0636881
G20	G1531	0.0636854
G8	G1086	0.0636835
G86	G2512	0.0636823
G51	G1204	0.0636823
G87	G238	0.0636779
G12	G1274	0.0636775
G33	G1915	0.0636769
G50	G2474	0.0636754
G84	G2000	0.0636717
G49	G1458	0.0636717
G29	G1593	0.0636698
G45	G239	0.0636692
G83	G1562	0.0636687
G93	G1792	0.0636687
G42	G1521	0.0636641
G54	G1608	0.0636633
G42	G1402	0.0636586
G23	G2661	0.063658
G92	G2244	0.0636558
G95	G1085	0.0636554
G70	G133	0.0636453
G5	G1793	0.0636446
G34	G779	0.0636427
G85	G144	0.063641
G64	G678	0.0636399
G66	G2736	0.0636399
G93	G319	0.0636379
G97	G1955	0.0636369
G5	G2766	0.0636358
G94	G1895	0.0636311
G47	G778	0.0636282
G66	G1858	0.0636259
G67	G604	0.0636224
G12	G2150	0.0636222
G92	G1340	0.0636199
G65	G2094	0.0636172
G75	G366	0.0636153
G68	G1743	0.0636142
G20	G516	0.0636087
G56	G1216	0.0636048
G51	G495	0.0636033
G92	G1313	0.0636032
G56	G199	0.0636026
G66	G2019	0.0636021
G69	G824	0.0636004
G82	G836	0.0635963
G82	G42	0.0635958
G99	G2124	0.0635919
G67	G2284	0.0635908
G7	G1795	0.0635905
G38	G2615	0.0635889
G78	G2213	0.0635865
G64	G1562	0.0635854
G73	G419	0.0635842
G97	G2574	0.0635831
G68	G1559	0.0635829
G64	G1551	0.0635823
G93	G334	0.0635821
G4	G1935	0.0635811
G96	G1090	0.0635788
G59	G1874	0.0635769
G4	G1147	0.0635758
G29	G1858	0.0635714
G66	G2290	0.0635612
G52	G132	0.0635605
G67	G809	0.0635593
G72	G1515	0.0635525
G50	G2236	0.0635523
G73	G941	0.0635502
G18	G377	0.0635481
G12	G735	0.0635454
G63	G1532	0.0635449
G19	G1927	0.0635446
G3	G54	0.0635421
G13	G1889	0.0635412
G15	G1550	0.0635368
G90	G2668	0.0635358
G67	G636	0.0635339
G78	G1936	0.0635326
G20	G1540	0.06353
G7	G2744	0.0635219
G68	G994	0.0635218
G26	G1465	0.0635179
G77	G451	0.0635143
G18	G2153	0.0635094
G16	G79	0.0635092
G29	G1848	0.063509
G80	G1694	0.0635064
G28	G404	0.0635048
G2	G485	0.0634972
G65	G399	0.0634971
G76	G2227	0.0634959
G48	G1840	0.0634921
G37	G1166	0.0634882
G64	G525	0.0634881
G99	G462	0.0634861
G67	G681	0.0634858
G93	G1805	0.0634852
G90	G277	0.0634846
G61	G711	0.0634844
G5	G1828	0.06348
G73	G497	0.0634778
G96	G2187	0.0634738
G68	G2316	0.0634725
G55	G28	0.0634705
G62	G556	0.0634695
G48	G1525	0.0634693
G75	G1897	0.0634692
G5	G57	0.063468
G68	G2688	0.0634671
G82	G2624	0.0634662
G50	G1621	0.0634656
G52	G1044	0.0634649
G28	G1906	0.0634644
G71	G2566	0.0634632
G72	G456	0.0634629
G73	G1285	0.063457
G42	G2712	0.0634528
G3	G206	0.0634524
G14	G2083	0.0634503
G84	G1916	0.0634492
G22	G1359	0.0634481
G9	G1234	0.0634467
G34	G338	0.0634452
G31	G2582	0.0634428
G50	G1690	0.0634419
G15	G345	0.0634418
G46	G1476	0.0634408
G26	G897	0.0634384
G14	G1282	0.0634347
G93	G1605	0.0634333
G99	G2731	0.0634331
G12	G1335	0.0634321
G35	G2800	0.0634289
G84	G2485	0.0634275
G54	G2685	0.0634272
G4	G2104	0.0634242
G67	G219	0.0634184
G28	G1446	0.0634159
G13	G968	0.0634128
G59	G444	0.0634092
G92	G1293	0.0634068
G27	G251	0.0634034
G20	G2057	0.0634023
G16	G1332	0.0634023
G69	G28	0.0634012
G90	G2595	0.0634005
G41	G2247	0.0633956
G18	G2688	0.063394
G41	G1415	0.0633926
G57	G1298	0.0633922
G49	G1657	0.0633915
G73	G1806	0.0633896
G64	G1026	0.0633863
G95	G1741	0.0633857
G28	G2106	0.0633819
G67	G1531	0.0633802
G19	G2609	0.0633798
G34	G2331	0.0633769
G69	G1999	0.0633766
G46	G1330	0.0633761
G48	G2021	0.0633752
G70	G33	0.0633745
G86	G660	0.0633731
G7	G2115	0.0633708
G21	G485	0.0633698
G89	G1642	0.0633676
G70	G2245	0.0633661
G89	G2047	0.0633652
G15	G1825	0.0633613
G70	G1021	0.0633598
G86	G1003	0.0633595
G26	G142	0.0633593
G45	G603	0.0633572
G19	G2050	0.0633496
G35	G172	0.0633479
G99	G2747	0.063347
G22	G1537	0.0633411
G19	G2010	0.06334
G27	G813	0.0633386
G67	G2585	0.0633386
G12	G1758	0.0633371
G28	G1437	0.0633369
G19	G557	0.0633357
G80	G2595	0.0633339
G35	G1844	0.0633336
G50	G1870	0.0633312
G48	G2471	0.0633305
G33	G558	0.06333
G89	G2073	0.0633299
G42	G2168	0.0633217
G40	G2662	0.0633203
G46	G1135	0.0633198
G91	G1570	0.0633184
G17	G1472	0.0633163
G5	G1888	0.0633127
G51	G369	0.0633086
G3	G372	0.0633068
G22	G1250	0.0633052
G98	G1125	0.0633035
G8	G2444	0.0633022
G37	G2351	0.0633004
G26	G2717	0.0633004
G90	G1750	0.0632975
G44	G2767	0.0632971
G75	G441	0.0632948
G21	G1383	0.063294
G66	G2118	0.0632916
G52	G1208	0.063287
G38	G1354	0.0632848
G47	G1016	0.0632847
G84	G1107	0.0632839
G63	G1325	0.0632816
G87	G705	0.0632795
G39	G932	0.0632789
G99	G1122	0.0632777
G35	G2072	0.0632772
G87	G346	0.0632769
G89	G1063	0.0632756
G4	G2279	0.0632731
G32	G2536	0.0632712
G11	G2230	0.0632693
G51	G52	0.0632677
G95	G1087	0.0632673
G43	G156	0.0632621
G74	G2417	0.063262
G26	G956	0.0632588
G95	G2209	0.0632577
G33	G1317	0.0632576
G36	G133	0.0632511
G61	G1850	0.0632491
G9	G152	0.0632456
G58	G1248	0.0632453
G10	G693	0.0632449
G63	G1191	0.0632439
G34	G192	0.0632411
G57	G2588	0.0632408
G72	G975	0.0632385
G87	G1714	0.0632372
G16	G757	0.0632367
G25	G2348	0.0632347
G88	G1049	0.063234
G44	G421	0.0632338
G64	G2310	0.0632336
G45	G23	0.0632335
G30	G817	0.0632323
G38	G2264	0.063232
G39	G2447	0.0632301
G71	G424	0.0632276
G10	G2650	0.0632268
G7	G1835	0.0632239
G36	G2456	0.0632223
G41	G1148	0.0632205
G20	G2054	0.0632204
G43	G662	0.0632187
G35	G655	0.0632143
G18	G1194	0.0632134
G64	G2238	0.0632125
G11	G911	0.06321
G18	G2180	0.0632096
G26	G2045	0.0632084
G80	G2471	0.0632083
G4	G924	0.0632078
G12	G1989	0.0632074
G64	G915	0.0632043
G87	G1920	0.0632039
G36	G2215	0.0632034
G68	G2315	0.0632001
G59	G2387	0.0631978
G16	G758	0.0631963
G99	G2750	0.0631942
G89	G640	0.0631942
G90	G285	0.0631933
G69	G2393	0.0631901
G34	G115	0.0631899
G50	G408	0.0631897
G26	G962	0.0631876
G32	G2770	0.0631867
G67	G1012	0.0631865
G7	G2579	0.0631826
G22	G1521	0.0631803
G38	G1057	0.063179
G10	G2132	0.0631757
G66	G1161	0.0631755
G67	G2358	0.0631743
G69	G945	0.0631719
G65	G599	0.0631713
G88	G860	0.0631628
G80	G2651	0.0631622
G19	G2302	0.0631609
G42	G1833	0.0631591
G34	G513	0.0631558
G56	G1527	0.0631557
G70	G723	0.0631507
G95	G1193	0.0631451
G18	G2160	0.0631445
G33	G873	0.0631437
G19	G2804	0.0631428
G42	G1700	0.0631428
G14	G958	0.0631411
G33	G2743	0.0631406
G12	G1766	0.063139
G93	G2515	0.0631389
G82	G177	0.0631378
G84	G2681	0.0631341
G81	G2725	0.0631324
G15	G1555	0.0631312
G93	G1879	0.0631296
G66	G2458	0.0631255
G72	G703	0.0631228
G96	G2675	0.0631197
G43	G1106	0.0631161
G34	G23	0.0631108
G29	G2340	0.0631087
G40	G1537	0.0631085
G72	G160	0.0631083
G2	G1406	0.0631082
G9	G1347	0.0631078
G43	G713	0.0631071
G69	G1805	0.0631067
G17	G101	0.0631067
G6	G1618	0.0631034
G54	G1482	0.0630993
G39	G357	0.0630968
G73	G1235	0.0630956
G59	G2452	0.0630949
G51	G1521	0.0630944
G49	G238	0.0630918
G45	G825	0.0630909
G4	G2439	0.0630897
G87	G1466	0.063089
G19	G634	0.063085
G49	G105	0.0630825
G48	G2612	0.0630809
G35	G1294	0.0630758
G67	G1782	0.0630752
G38	G2128	0.0630745
G68	G760	0.0630721
G82	G1683	0.0630713
G37	G721	0.0630575
G87	G2197	0.0630517
G50	G1118	0.0630451
G52	G1464	0.063042
G44	G1122	0.0630419
G38	G475	0.0630365
G33	G1860	0.0630356
G28	G2773	0.0630356
G4	G1665	0.0630331
G27	G191	0.0630327
G99	G893	0.0630315
G70	G2004	0.0630311
G45	G717	0.0630283
G72	G2175	0.0630276
G29	G1143	0.0630247
G43	G1098	0.0630226
G83	G589	0.0630213
G21	G2364	0.0630176
G19	G2789	0.063016
G85	G2359	0.063015
G86	G2213	0.063013
G88	G1416	0.0630127
G25	G2167	0.063012
G6	G1983	0.0630093
G14	G1225	0.0630071
G81	G2112	0.0630055
G29	G739	0.0630022
G99	G937	0.0629999
G69	G966	0.0629946
G95	G2498	0.0629945
G57	G86	0.0629934
G58	G358	0.0629923
G56	G2732	0.0629905
G3	G373	0.0629905
G51	G2228	0.0629882
G83	G414	0.0629847
G63	G816	0.0629846
G85	G2437	0.0629846
G74	G2486	0.0629832
G34	G1290	0.0629827
G78	G2468	0.0629715
G46	G1130	0.0629709
G99	G2007	0.0629679
G78	G172	0.0629665
G86	G375	0.0629657
G84	G731	0.062965
G26	G771	0.0629638
G69	G2268	0.062963
G4	G2094	0.062962
G21	G2751	0.0629617
G18	G389	0.0629609
G32	G2578	0.0629605
G64	G270	0.0629592
G52	G425	0.0629584
G42	G1896	0.0629579
G45	G595	0.0629576
G80	G942	0.0629551
G38	G901	0.0629545
G50	G2118	0.0629526
G17	G100	0.0629519
G69	G2103	0.0629515
G69	G942	0.0629513
G19	G943	0.0629495
G25	G1807	0.0629472
G79	G972	0.0629456
G2	G2419	0.0629454
G59	G2785	0.0629435
G5	G1184	0.0629417
G26	G851	0.0629413
G6	G671	0.0629407
G71	G2034	0.0629393
G64	G2312	0.0629387
G64	G1925	0.0629371
G96	G467	0.0629337
G87	G1544	0.0629329
G84	G500	0.0629318
G53	G217	0.0629273
G9	G2146	0.0629206
G32	G159	0.0629199
G83	G319	0.0629163
G85	G163	0.0629141
G84	G404	0.0629136
G57	G640	0.0629122
G42	G875	0.0629114
G95	G2305	0.0629109
G63	G36	0.0629046
